a,b
1551.79000,0.07684
1551.79500,0.10150
1551.80000,0.14525
1551.80500,0.18241
1551.81000,0.21069
1551.81500,0.23075
1551.82000,0.24621
1551.82500,0.26266
1551.83000,0.28206
1551.83500,0.30607
1551.84000,0.32514
1551.84500,0.33139
1551.85000,0.32843
1551.85500,0.32350
1551.86000,0.31824
1551.86500,0.31594
1551.87000,0.31791
1551.87500,0.32383
1551.88000,0.33633
1551.88500,0.35047
1551.89000,0.35737
1551.89500,0.35705
1551.90000,0.35244
1551.90500,0.34685
1551.91000,0.34093
1551.91500,0.33698
1551.92000,0.33337
1551.92500,0.33501
1551.93000,0.34159
1551.93500,0.34718
1551.94000,0.34882
1551.94500,0.34981
1551.95000,0.34817
1551.95500,0.34290
1551.96000,0.33665
1551.96500,0.32942
1551.97000,0.32087
1551.97500,0.32449
1551.98000,0.33402
1551.98500,0.33797
1551.99000,0.34389
1551.99500,0.34521
1552.00000,0.34389
1552.00500,0.33896
1552.01000,0.33073
1552.01500,0.32284
1552.02000,0.32021
1552.02500,0.32153
1552.03000,0.32514
1552.03500,0.32975
1552.04000,0.33304
1552.04500,0.33633
1552.05000,0.33534
1552.05500,0.32810
1552.06000,0.31791
1552.06500,0.31199
1552.07000,0.30607
1552.07500,0.30410
1552.08000,0.30278
1552.08500,0.30410
1552.09000,0.30245
1552.09500,0.29982
1552.10000,0.28930
1552.10500,0.26989
1552.11000,0.25049
1552.11500,0.23207
1552.12000,0.21694
1552.12500,0.20313
1552.13000,0.18438
1552.13500,0.15281
1552.14000,0.11269
1552.14500,0.08506
1552.15000,0.08539
1552.15500,0.10150
1552.16000,0.12387
1552.16500,0.14722
1552.17000,0.17517
1552.17500,0.20609
1552.18000,0.23602
1552.18500,0.25279
1552.19000,0.25871
1552.19500,0.26529
1552.20000,0.27450
1552.20500,0.28206
1552.21000,0.29061
1552.21500,0.29752
1552.22000,0.30278
1552.22500,0.30311
1552.23000,0.29982
1552.23500,0.29785
1552.24000,0.29620
1552.24500,0.29686
1552.25000,0.29949
1552.25500,0.30212
1552.26000,0.30804
1552.26500,0.31725
1552.27000,0.31988
1552.27500,0.31791
1552.28000,0.31330
1552.28500,0.30903
1552.29000,0.30706
1552.29500,0.30508
1552.30000,0.30673
1552.30500,0.30870
1552.31000,0.31659
1552.31500,0.31988
1552.32000,0.31758
1552.32500,0.31396
1552.33000,0.30870
1552.33500,0.30410
1552.34000,0.29982
1552.34500,0.29818
1552.35000,0.29949
1552.35500,0.30344
1552.36000,0.30771
1552.36500,0.31133
1552.37000,0.31232
1552.37500,0.30870
1552.38000,0.30541
1552.38500,0.29916
1552.39000,0.29226
1552.39500,0.28568
1552.40000,0.28272
1552.40500,0.28502
1552.41000,0.29160
1552.41500,0.29390
1552.42000,0.29291
1552.42500,0.28897
1552.43000,0.28042
1552.43500,0.26726
1552.44000,0.25443
1552.44500,0.24621
1552.45000,0.24490
1552.45500,0.24391
1552.46000,0.24194
1552.46500,0.23470
1552.47000,0.22056
1552.47500,0.19688
1552.48000,0.16300
1552.48500,0.12485
1552.49000,0.08802
1552.49500,0.06664
1552.50000,0.06500
1552.50500,0.07519
1552.51000,0.09427
1552.51500,0.12617
1552.52000,0.16860
1552.52500,0.20543
1552.53000,0.23306
1552.53500,0.25115
1552.54000,0.26035
1552.54500,0.26594
1552.55000,0.26693
1552.55500,0.26726
1552.56000,0.26858
1552.56500,0.27219
1552.57000,0.27976
1552.57500,0.28864
1552.58000,0.29620
1552.58500,0.30278
1552.59000,0.30607
1552.59500,0.30508
1552.60000,0.30212
1552.60500,0.29686
1552.61000,0.29653
1552.61500,0.29752
1552.62000,0.30114
1552.62500,0.30344
1552.63000,0.30377
1552.63500,0.30640
1552.64000,0.30870
1552.64500,0.30508
1552.65000,0.29620
1552.65500,0.28732
1552.66000,0.28436
1552.66500,0.28239
1552.67000,0.28535
1552.67500,0.29226
1552.68000,0.29916
1552.68500,0.30640
1552.69000,0.31002
1552.69500,0.30870
1552.70000,0.30278
1552.70500,0.29785
1552.71000,0.29653
1552.71500,0.29752
1552.72000,0.30146
1552.72500,0.30442
1552.73000,0.30706
1552.73500,0.30640
1552.74000,0.29818
1552.74500,0.28897
1552.75000,0.28009
1552.75500,0.27384
1552.76000,0.27186
1552.76500,0.27252
1552.77000,0.27680
1552.77500,0.28338
1552.78000,0.29028
1552.78500,0.29160
1552.79000,0.28370
1552.79500,0.27186
1552.80000,0.26035
1552.80500,0.25279
1552.81000,0.24720
1552.81500,0.24095
1552.82000,0.22911
1552.82500,0.20971
1552.83000,0.17484
1552.83500,0.13735
1552.84000,0.10841
1552.84500,0.08769
1552.85000,0.07585
1552.85500,0.06960
1552.86000,0.07914
1552.86500,0.10973
1552.87000,0.14886
1552.87500,0.17846
1552.88000,0.19754
1552.88500,0.20806
1552.89000,0.21793
1552.89500,0.22812
1552.90000,0.23799
1552.90500,0.24884
1552.91000,0.25608
1552.91500,0.25937
1552.92000,0.26003
1552.92500,0.26003
1552.93000,0.25871
1552.93500,0.26299
1552.94000,0.26627
1552.94500,0.27154
1552.95000,0.27680
1552.95500,0.27647
1552.96000,0.27285
1552.96500,0.27186
1552.97000,0.26792
1552.97500,0.26594
1552.98000,0.26660
1552.98500,0.26825
1552.99000,0.27285
1552.99500,0.27811
1553.00000,0.28568
1553.00500,0.28930
1553.01000,0.28831
1553.01500,0.28634
1553.02000,0.28469
1553.02500,0.28469
1553.03000,0.28272
1553.03500,0.28601
1553.04000,0.28864
1553.04500,0.29390
1553.05000,0.29554
1553.05500,0.29291
1553.06000,0.29028
1553.06500,0.28831
1553.07000,0.28370
1553.07500,0.27943
1553.08000,0.27713
1553.08500,0.27746
1553.09000,0.28107
1553.09500,0.28469
1553.10000,0.28502
1553.10500,0.28535
1553.11000,0.28502
1553.11500,0.28107
1553.12000,0.27482
1553.12500,0.26923
1553.13000,0.26890
1553.13500,0.26858
1553.14000,0.26529
1553.14500,0.26134
1553.15000,0.25443
1553.15500,0.24555
1553.16000,0.22714
1553.16500,0.20773
1553.17000,0.19030
1553.17500,0.17517
1553.18000,0.15906
1553.18500,0.13965
1553.19000,0.12025
1553.19500,0.09854
1553.20000,0.08539
1553.20500,0.09427
1553.21000,0.11762
1553.21500,0.14327
1553.22000,0.16399
1553.22500,0.18109
1553.23000,0.19458
1553.23500,0.20543
1553.24000,0.21924
1553.24500,0.22944
1553.25000,0.23470
1553.25500,0.23963
1553.26000,0.24555
1553.26500,0.25213
1553.27000,0.25575
1553.27500,0.25871
1553.28000,0.26233
1553.28500,0.26035
1553.29000,0.25937
1553.29500,0.26167
1553.30000,0.26167
1553.30500,0.26463
1553.31000,0.26726
1553.31500,0.27022
1553.32000,0.27482
1553.32500,0.27877
1553.33000,0.28140
1553.33500,0.27943
1553.34000,0.27482
1553.34500,0.27186
1553.35000,0.27186
1553.35500,0.27450
1553.36000,0.27515
1553.36500,0.27811
1553.37000,0.28370
1553.37500,0.28995
1553.38000,0.28897
1553.38500,0.28370
1553.39000,0.27943
1553.39500,0.27614
1553.40000,0.27285
1553.40500,0.27088
1553.41000,0.27154
1553.41500,0.27548
1553.42000,0.27976
1553.42500,0.28239
1553.43000,0.28370
1553.43500,0.28370
1553.44000,0.28272
1553.44500,0.28042
1553.45000,0.27811
1553.45500,0.27778
1553.46000,0.28009
1553.46500,0.28206
1553.47000,0.28436
1553.47500,0.28305
1553.48000,0.27976
1553.48500,0.27811
1553.49000,0.27417
1553.49500,0.26726
1553.50000,0.26134
1553.50500,0.25378
1553.51000,0.24753
1553.51500,0.23667
1553.52000,0.22385
1553.52500,0.20971
1553.53000,0.19326
1553.53500,0.17188
1553.54000,0.14196
1553.54500,0.10874
1553.55000,0.09361
1553.55500,0.10874
1553.56000,0.13373
1553.56500,0.15051
1553.57000,0.16399
1553.57500,0.17452
1553.58000,0.19030
1553.58500,0.20971
1553.59000,0.23339
1553.59500,0.25180
1553.60000,0.25970
1553.60500,0.25904
1553.61000,0.25213
1553.61500,0.24720
1553.62000,0.24786
1553.62500,0.25246
1553.63000,0.25838
1553.63500,0.26792
1553.64000,0.27647
1553.64500,0.28173
1553.65000,0.28305
1553.65500,0.28173
1553.66000,0.27844
1553.66500,0.27647
1553.67000,0.27384
1553.67500,0.27482
1553.68000,0.27910
1553.68500,0.28403
1553.69000,0.28864
1553.69500,0.29193
1553.70000,0.29324
1553.70500,0.29423
1553.71000,0.29160
1553.71500,0.28272
1553.72000,0.27811
1553.72500,0.27515
1553.73000,0.27778
1553.73500,0.28140
1553.74000,0.28568
1553.74500,0.28798
1553.75000,0.28995
1553.75500,0.28732
1553.76000,0.28074
1553.76500,0.27548
1553.77000,0.27219
1553.77500,0.27252
1553.78000,0.27384
1553.78500,0.27548
1553.79000,0.28074
1553.79500,0.28634
1553.80000,0.28897
1553.80500,0.28601
1553.81000,0.27877
1553.81500,0.27154
1553.82000,0.26693
1553.82500,0.26562
1553.83000,0.26430
1553.83500,0.26299
1553.84000,0.26364
1553.84500,0.26200
1553.85000,0.25443
1553.85500,0.24621
1553.86000,0.23766
1553.86500,0.22944
1553.87000,0.22122
1553.87500,0.21299
1553.88000,0.19852
1553.88500,0.17517
1553.89000,0.14360
1553.89500,0.11959
1553.90000,0.11236
1553.90500,0.11466
1553.91000,0.12485
1553.91500,0.13768
1553.92000,0.15906
1553.92500,0.19096
1553.93000,0.22023
1553.93500,0.23371
1553.94000,0.23602
1553.94500,0.25049
1553.95000,0.26101
1553.95500,0.26825
1553.96000,0.27581
1553.96500,0.28502
1553.97000,0.29258
1553.97500,0.29489
1553.98000,0.29127
1553.98500,0.28995
1553.99000,0.29028
1553.99500,0.29258
1554.00000,0.29686
1554.00500,0.30212
1554.01000,0.31166
1554.01500,0.31626
1554.02000,0.31462
1554.02500,0.30837
1554.03000,0.29982
1554.03500,0.29324
1554.04000,0.29061
1554.04500,0.28831
1554.05000,0.29160
1554.05500,0.29850
1554.06000,0.30870
1554.06500,0.31561
1554.07000,0.31725
1554.07500,0.31298
1554.08000,0.30771
1554.08500,0.30410
1554.09000,0.29719
1554.09500,0.29390
1554.10000,0.29291
1554.10500,0.29752
1554.11000,0.30607
1554.11500,0.31528
1554.12000,0.32120
1554.12500,0.32580
1554.13000,0.32547
1554.13500,0.32153
1554.14000,0.31495
1554.14500,0.31067
1554.15000,0.30936
1554.15500,0.31265
1554.16000,0.31659
1554.16500,0.31857
1554.17000,0.31725
1554.17500,0.31396
1554.18000,0.30738
1554.18500,0.30048
1554.19000,0.29390
1554.19500,0.29258
1554.20000,0.29258
1554.20500,0.29258
1554.21000,0.28765
1554.21500,0.28173
1554.22000,0.26923
1554.22500,0.24588
1554.23000,0.21431
1554.23500,0.17912
1554.24000,0.14294
1554.24500,0.11038
1554.25000,0.08703
1554.25500,0.07750
1554.26000,0.08078
1554.26500,0.10052
1554.27000,0.12781
1554.27500,0.18175
1554.28000,0.23569
1554.28500,0.27318
1554.29000,0.30048
1554.29500,0.31890
1554.30000,0.33139
1554.30500,0.33567
1554.31000,0.33435
1554.31500,0.33041
1554.32000,0.33501
1554.32500,0.34882
1554.33000,0.36395
1554.33500,0.37349
1554.34000,0.38040
1554.34500,0.38303
1554.35000,0.37842
1554.35500,0.37053
1554.36000,0.36329
1554.36500,0.36297
1554.37000,0.36593
1554.37500,0.37217
1554.38000,0.38072
1554.38500,0.38632
1554.39000,0.39256
1554.39500,0.39454
1554.40000,0.38829
1554.40500,0.37645
1554.41000,0.36757
1554.41500,0.36625
1554.42000,0.37086
1554.42500,0.37645
1554.43000,0.38434
1554.43500,0.39322
1554.44000,0.39914
1554.44500,0.39717
1554.45000,0.38730
1554.45500,0.37645
1554.46000,0.37053
1554.46500,0.36790
1554.47000,0.36823
1554.47500,0.37217
1554.48000,0.37974
1554.48500,0.38632
1554.49000,0.38632
1554.49500,0.37809
1554.50000,0.36625
1554.50500,0.35803
1554.51000,0.35244
1554.51500,0.34915
1554.52000,0.34619
1554.52500,0.34915
1554.53000,0.35672
1554.53500,0.36198
1554.54000,0.36231
1554.54500,0.35540
1554.55000,0.34652
1554.55500,0.33567
1554.56000,0.32251
1554.56500,0.30771
1554.57000,0.29686
1554.57500,0.28699
1554.58000,0.26660
1554.58500,0.23043
1554.59000,0.18833
1554.59500,0.14722
1554.60000,0.11499
1554.60500,0.10019
1554.61000,0.07947
1554.61500,0.07388
1554.62000,0.10677
1554.62500,0.15281
1554.63000,0.19293
1554.63500,0.22056
1554.64000,0.23996
1554.64500,0.26003
1554.65000,0.28074
1554.65500,0.30607
1554.66000,0.32777
1554.66500,0.34159
1554.67000,0.34455
1554.67500,0.34192
1554.68000,0.34093
1554.68500,0.34225
1554.69000,0.34455
1554.69500,0.34882
1554.70000,0.35737
1554.70500,0.36395
1554.71000,0.36395
1554.71500,0.35836
1554.72000,0.35178
1554.72500,0.34488
1554.73000,0.33929
1554.73500,0.33402
1554.74000,0.33435
1554.74500,0.34455
1554.75000,0.35770
1554.75500,0.36461
1554.76000,0.36790
1554.76500,0.36527
1554.77000,0.36165
1554.77500,0.35507
1554.78000,0.34521
1554.78500,0.34159
1554.79000,0.34290
1554.79500,0.34882
1554.80000,0.35672
1554.80500,0.36099
1554.81000,0.36625
1554.81500,0.36889
1554.82000,0.36724
1554.82500,0.35902
1554.83000,0.34882
1554.83500,0.34159
1554.84000,0.34192
1554.84500,0.34652
1554.85000,0.35113
1554.85500,0.35573
1554.86000,0.35902
1554.86500,0.35902
1554.87000,0.35409
1554.87500,0.34225
1554.88000,0.33501
1554.88500,0.33008
1554.89000,0.32810
1554.89500,0.32975
1554.90000,0.33205
1554.90500,0.33501
1554.91000,0.33369
1554.91500,0.32383
1554.92000,0.30311
1554.92500,0.27713
1554.93000,0.25904
1554.93500,0.24917
1554.94000,0.23799
1554.94500,0.21990
1554.95000,0.19195
1554.95500,0.14590
1554.96000,0.10512
1554.96500,0.08407
1554.97000,0.08539
1554.97500,0.10052
1554.98000,0.12551
1554.98500,0.14853
1554.99000,0.17846
1554.99500,0.20872
1555.00000,0.23470
1555.00500,0.25016
1555.01000,0.26068
1555.01500,0.27154
1555.02000,0.28042
1555.02500,0.29127
1555.03000,0.30048
1555.03500,0.31330
1555.04000,0.32449
1555.04500,0.32810
1555.05000,0.32449
1555.05500,0.32087
1555.06000,0.31725
1555.06500,0.31922
1555.07000,0.32251
1555.07500,0.32909
1555.08000,0.33830
1555.08500,0.34652
1555.09000,0.34981
1555.09500,0.34389
1555.10000,0.33698
1555.10500,0.33205
1555.11000,0.33008
1555.11500,0.33008
1555.12000,0.33238
1555.12500,0.33863
1555.13000,0.34784
1555.13500,0.35277
1555.14000,0.35277
1555.14500,0.34685
1555.15000,0.34159
1555.15500,0.33501
1555.16000,0.33041
1555.16500,0.32481
1555.17000,0.32679
1555.17500,0.33271
1555.18000,0.34356
1555.18500,0.35080
1555.19000,0.35014
1555.19500,0.34521
1555.20000,0.33961
1555.20500,0.33402
1555.21000,0.32712
1555.21500,0.32284
1555.22000,0.32514
1555.22500,0.33041
1555.23000,0.33698
1555.23500,0.34093
1555.24000,0.34323
1555.24500,0.34356
1555.25000,0.33896
1555.25500,0.32909
1555.26000,0.31133
1555.26500,0.30706
1555.27000,0.30508
1555.27500,0.30114
1555.28000,0.29226
1555.28500,0.28042
1555.29000,0.26331
1555.29500,0.23700
1555.30000,0.20510
1555.30500,0.17057
1555.31000,0.13965
1555.31500,0.11334
1555.32000,0.09526
1555.32500,0.08966
1555.33000,0.09460
1555.33500,0.11137
1555.34000,0.14064
1555.34500,0.17386
1555.35000,0.20740
1555.35500,0.24062
1555.36000,0.26726
1555.36500,0.28535
1555.37000,0.29456
1555.37500,0.30015
1555.38000,0.30475
1555.38500,0.30771
1555.39000,0.31133
1555.39500,0.31988
1555.40000,0.32876
1555.40500,0.33665
1555.41000,0.34093
1555.41500,0.34257
1555.42000,0.34126
1555.42500,0.33830
1555.43000,0.33238
1555.43500,0.32909
1555.44000,0.33008
1555.44500,0.33633
1555.45000,0.34225
1555.45500,0.35014
1555.46000,0.35606
1555.46500,0.35672
1555.47000,0.35606
1555.47500,0.34882
1555.48000,0.34126
1555.48500,0.33764
1555.49000,0.33797
1555.49500,0.34126
1555.50000,0.34619
1555.50500,0.35409
1555.51000,0.36428
1555.51500,0.37053
1555.52000,0.36921
1555.52500,0.36132
1555.53000,0.35573
1555.53500,0.35441
1555.54000,0.35409
1555.54500,0.35376
1555.55000,0.35705
1555.55500,0.35935
1555.56000,0.36231
1555.56500,0.36264
1555.57000,0.35441
1555.57500,0.34751
1555.58000,0.34192
1555.58500,0.33665
1555.59000,0.33731
1555.59500,0.33698
1555.60000,0.34093
1555.60500,0.34422
1555.61000,0.34093
1555.61500,0.33238
1555.62000,0.32449
1555.62500,0.31330
1555.63000,0.30508
1555.63500,0.29620
1555.64000,0.28732
1555.64500,0.28042
1555.65000,0.26660
1555.65500,0.24391
1555.66000,0.21563
1555.66500,0.18767
1555.67000,0.16136
1555.67500,0.13176
1555.68000,0.10150
1555.68500,0.08670
1555.69000,0.10709
1555.69500,0.14919
1555.70000,0.18833
1555.70500,0.21497
1555.71000,0.23010
1555.71500,0.24358
1555.72000,0.25739
1555.72500,0.27285
1555.73000,0.28864
1555.73500,0.29883
1555.74000,0.30212
1555.74500,0.30245
1555.75000,0.30081
1555.75500,0.30081
1555.76000,0.30114
1555.76500,0.30377
1555.77000,0.31067
1555.77500,0.32153
1555.78000,0.32613
1555.78500,0.33008
1555.79000,0.32777
1555.79500,0.32449
1555.80000,0.32153
1555.80500,0.32087
1555.81000,0.31922
1555.81500,0.32087
1555.82000,0.32284
1555.82500,0.32481
1555.83000,0.32646
1555.83500,0.32679
1555.84000,0.32580
1555.84500,0.32054
1555.85000,0.31298
1555.85500,0.30706
1555.86000,0.30410
1555.86500,0.30640
1555.87000,0.31034
1555.87500,0.31594
1555.88000,0.31857
1555.88500,0.32120
1555.89000,0.32514
1555.89500,0.32580
1555.90000,0.32317
1555.90500,0.31955
1555.91000,0.31594
1555.91500,0.31396
1555.92000,0.31298
1555.92500,0.31363
1555.93000,0.31462
1555.93500,0.31363
1555.94000,0.30903
1555.94500,0.30344
1555.95000,0.29818
1555.95500,0.29489
1555.96000,0.29390
1555.96500,0.29489
1555.97000,0.29686
1555.97500,0.29850
1555.98000,0.29818
1555.98500,0.29357
1555.99000,0.27976
1555.99500,0.26594
1556.00000,0.25147
1556.00500,0.24029
1556.01000,0.22747
1556.01500,0.21069
1556.02000,0.18142
1556.02500,0.13965
1556.03000,0.10940
1556.03500,0.10940
1556.04000,0.12781
1556.04500,0.14886
1556.05000,0.16827
1556.05500,0.18767
1556.06000,0.21135
1556.06500,0.23766
1556.07000,0.25476
1556.07500,0.26167
1556.08000,0.26430
1556.08500,0.26660
1556.09000,0.27088
1556.09500,0.27746
1556.10000,0.28568
1556.10500,0.29522
1556.11000,0.30311
1556.11500,0.30311
1556.12000,0.29949
1556.12500,0.29653
1556.13000,0.29719
1556.13500,0.29982
1556.14000,0.30344
1556.14500,0.30903
1556.15000,0.31495
1556.15500,0.31922
1556.16000,0.31758
1556.16500,0.31330
1556.17000,0.30738
1556.17500,0.30410
1556.18000,0.30081
1556.18500,0.30245
1556.19000,0.30574
1556.19500,0.31166
1556.20000,0.31890
1556.20500,0.32547
1556.21000,0.32679
1556.21500,0.32449
1556.22000,0.32153
1556.22500,0.32021
1556.23000,0.31791
1556.23500,0.31626
1556.24000,0.31626
1556.24500,0.31955
1556.25000,0.31857
1556.25500,0.32153
1556.26000,0.32153
1556.26500,0.31725
1556.27000,0.31298
1556.27500,0.30706
1556.28000,0.30410
1556.28500,0.30475
1556.29000,0.30969
1556.29500,0.31594
1556.30000,0.31988
1556.30500,0.32120
1556.31000,0.31824
1556.31500,0.31199
1556.32000,0.30146
1556.32500,0.28831
1556.33000,0.28009
1556.33500,0.27581
1556.34000,0.27285
1556.34500,0.26792
1556.35000,0.26134
1556.35500,0.25115
1556.36000,0.23174
1556.36500,0.20116
1556.37000,0.16432
1556.37500,0.12354
1556.38000,0.09591
1556.38500,0.08802
1556.39000,0.09723
1556.39500,0.11663
1556.40000,0.14393
1556.40500,0.17682
1556.41000,0.20543
1556.41500,0.23075
1556.42000,0.25411
1556.42500,0.27351
1556.43000,0.28305
1556.43500,0.28897
1556.44000,0.29061
1556.44500,0.28930
1556.45000,0.28962
1556.45500,0.29653
1556.46000,0.30640
1556.46500,0.31528
1556.47000,0.32087
1556.47500,0.32284
1556.48000,0.32350
1556.48500,0.32153
1556.49000,0.31528
1556.49500,0.30870
1556.50000,0.30607
1556.50500,0.30673
1556.51000,0.31199
1556.51500,0.31857
1556.52000,0.32481
1556.52500,0.32975
1556.53000,0.33205
1556.53500,0.32679
1556.54000,0.31922
1556.54500,0.31429
1556.55000,0.31561
1556.55500,0.31988
1556.56000,0.32416
1556.56500,0.32745
1556.57000,0.33106
1556.57500,0.33238
1556.58000,0.32909
1556.58500,0.31922
1556.59000,0.30936
1556.59500,0.30508
1556.60000,0.30344
1556.60500,0.30344
1556.61000,0.30673
1556.61500,0.31429
1556.62000,0.32021
1556.62500,0.32449
1556.63000,0.32383
1556.63500,0.31857
1556.64000,0.31363
1556.64500,0.30969
1556.65000,0.30903
1556.65500,0.30738
1556.66000,0.30969
1556.66500,0.31199
1556.67000,0.31232
1556.67500,0.30673
1556.68000,0.29686
1556.68500,0.28897
1556.69000,0.27910
1556.69500,0.26956
1556.70000,0.25937
1556.70500,0.24819
1556.71000,0.23437
1556.71500,0.20806
1556.72000,0.17419
1556.72500,0.14590
1556.73000,0.12354
1556.73500,0.10709
1556.74000,0.09756
1556.74500,0.10216
1556.75000,0.13110
1556.75500,0.17123
1556.76000,0.20412
1556.76500,0.22023
1556.77000,0.22911
1556.77500,0.23503
1556.78000,0.24358
1556.78500,0.25739
1556.79000,0.27417
1556.79500,0.29291
1556.80000,0.29949
1556.80500,0.29916
1556.81000,0.29620
1556.81500,0.29324
1556.82000,0.29357
1556.82500,0.29258
1556.83000,0.29620
1556.83500,0.30475
1556.84000,0.31561
1556.84500,0.32317
1556.85000,0.32449
1556.85500,0.32284
1556.86000,0.32021
1556.86500,0.31495
1556.87000,0.31100
1556.87500,0.31002
1556.88000,0.31659
1556.88500,0.32449
1556.89000,0.33041
1556.89500,0.33337
1556.90000,0.33041
1556.90500,0.32416
1556.91000,0.31659
1556.91500,0.31002
1556.92000,0.30410
1556.92500,0.30245
1556.93000,0.30738
1556.93500,0.31429
1556.94000,0.31955
1556.94500,0.32514
1556.95000,0.32777
1556.95500,0.32777
1556.96000,0.32185
1556.96500,0.31265
1556.97000,0.30706
1556.97500,0.30706
1556.98000,0.31330
1556.98500,0.31857
1556.99000,0.32251
1556.99500,0.32613
1557.00000,0.32646
1557.00500,0.32021
1557.01000,0.30936
1557.01500,0.29916
1557.02000,0.29193
1557.02500,0.29094
1557.03000,0.29127
1557.03500,0.29522
1557.04000,0.29620
1557.04500,0.29291
1557.05000,0.28042
1557.05500,0.25805
1557.06000,0.23339
1557.06500,0.21267
1557.07000,0.19425
1557.07500,0.17550
1557.08000,0.15084
1557.08500,0.12485
1557.09000,0.09789
1557.09500,0.09164
1557.10000,0.11071
1557.10500,0.13900
1557.11000,0.16564
1557.11500,0.18964
1557.12000,0.21003
1557.12500,0.23371
1557.13000,0.25970
1557.13500,0.27746
1557.14000,0.28338
1557.14500,0.28699
1557.15000,0.29226
1557.15500,0.29850
1557.16000,0.30607
1557.16500,0.31528
1557.17000,0.32712
1557.17500,0.33665
1557.18000,0.33929
1557.18500,0.33369
1557.19000,0.32712
1557.19500,0.32449
1557.20000,0.32547
1557.20500,0.32810
1557.21000,0.33337
1557.21500,0.34290
1557.22000,0.35047
1557.22500,0.35014
1557.23000,0.34192
1557.23500,0.33435
1557.24000,0.32810
1557.24500,0.32383
1557.25000,0.32317
1557.25500,0.32613
1557.26000,0.33271
1557.26500,0.34389
1557.27000,0.35244
1557.27500,0.35441
1557.28000,0.34948
1557.28500,0.34290
1557.29000,0.33567
1557.29500,0.32876
1557.30000,0.32547
1557.30500,0.32810
1557.31000,0.33896
1557.31500,0.35310
1557.32000,0.36198
1557.32500,0.36264
1557.33000,0.36099
1557.33500,0.35507
1557.34000,0.34915
1557.34500,0.34159
1557.35000,0.33731
1557.35500,0.33863
1557.36000,0.34257
1557.36500,0.34784
1557.37000,0.35145
1557.37500,0.35014
1557.38000,0.34586
1557.38500,0.33633
1557.39000,0.32185
1557.39500,0.30771
1557.40000,0.29850
1557.40500,0.29489
1557.41000,0.28864
1557.41500,0.27482
1557.42000,0.25772
1557.42500,0.23404
1557.43000,0.20346
1557.43500,0.16827
1557.44000,0.13209
1557.44500,0.10183
1557.45000,0.09295
1557.45500,0.10282
1557.46000,0.12387
1557.46500,0.14919
1557.47000,0.17879
1557.47500,0.20740
1557.48000,0.23733
1557.48500,0.26759
1557.49000,0.29324
1557.49500,0.30870
1557.50000,0.31659
1557.50500,0.31791
1557.51000,0.31561
1557.51500,0.31265
1557.52000,0.31067
1557.52500,0.31462
1557.53000,0.32317
1557.53500,0.33501
1557.54000,0.34422
1557.54500,0.35080
1557.55000,0.35441
1557.55500,0.35639
1557.56000,0.35113
1557.56500,0.34488
1557.57000,0.34060
1557.57500,0.34192
1557.58000,0.34619
1557.58500,0.35277
1557.59000,0.36001
1557.59500,0.36625
1557.60000,0.36790
1557.60500,0.35935
1557.61000,0.34784
1557.61500,0.33501
1557.62000,0.33008
1557.62500,0.33041
1557.63000,0.33435
1557.63500,0.34027
1557.64000,0.34817
1557.64500,0.35573
1557.65000,0.35935
1557.65500,0.35343
1557.66000,0.34257
1557.66500,0.33402
1557.67000,0.32843
1557.67500,0.32777
1557.68000,0.32843
1557.68500,0.33271
1557.69000,0.33961
1557.69500,0.34290
1557.70000,0.33698
1557.70500,0.32613
1557.71000,0.31561
1557.71500,0.30640
1557.72000,0.30212
1557.72500,0.30146
1557.73000,0.30607
1557.73500,0.31528
1557.74000,0.32054
1557.74500,0.31528
1557.75000,0.30344
1557.75500,0.28798
1557.76000,0.27647
1557.76500,0.26430
1557.77000,0.25312
1557.77500,0.24161
1557.78000,0.22549
1557.78500,0.19852
1557.79000,0.16498
1557.79500,0.13604
1557.80000,0.11367
1557.80500,0.10348
1557.81000,0.10183
1557.81500,0.11696
1557.82000,0.15314
1557.82500,0.19787
1557.83000,0.23043
1557.83500,0.24786
1557.84000,0.25772
1557.84500,0.26463
1557.85000,0.27450
1557.85500,0.28535
1557.86000,0.30081
1557.86500,0.31725
1557.87000,0.32810
1557.87500,0.32975
1557.88000,0.32745
1557.88500,0.32251
1557.89000,0.31955
1557.89500,0.31857
1557.90000,0.32087
1557.90500,0.32843
1557.91000,0.33863
1557.91500,0.34652
1557.92000,0.34553
1557.92500,0.33994
1557.93000,0.33271
1557.93500,0.32777
1557.94000,0.32153
1557.94500,0.32054
1557.95000,0.32185
1557.95500,0.32942
1557.96000,0.33961
1557.96500,0.34619
1557.97000,0.35047
1557.97500,0.35343
1557.98000,0.35211
1557.98500,0.34751
1557.99000,0.33896
1557.99500,0.33238
1558.00000,0.32876
1558.00500,0.33337
1558.01000,0.34027
1558.01500,0.34981
1558.02000,0.35639
1558.02500,0.36033
1558.03000,0.36001
1558.03500,0.35113
1558.04000,0.33896
1558.04500,0.33041
1558.05000,0.32810
1558.05500,0.33106
1558.06000,0.33764
1558.06500,0.34488
1558.07000,0.34948
1558.07500,0.35474
1558.08000,0.35474
1558.08500,0.34586
1558.09000,0.33435
1558.09500,0.32449
1558.10000,0.31955
1558.10500,0.31824
1558.11000,0.31758
1558.11500,0.31725
1558.12000,0.31067
1558.12500,0.29719
1558.13000,0.27088
1558.13500,0.24325
1558.14000,0.22089
1558.14500,0.20083
