Sample in Buffer,Sample in Window,TRIGGER,design_1_i/CIS_test_0_o_vsync,design_1_i/CIS_test_0_o_hsync,design_1_i/cis_pclk_1,design_1_i/cis_d_1[7:0],design_1_i/CIS_test_0_o_hsync_cnt[31:0],design_1_i/CIS_test_0_o_pclk_cnt[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED
3316,3316,0,1,1,0,02,7,12777
3317,3317,0,1,1,0,02,7,12778
3318,3318,0,1,1,0,02,7,12779
3319,3319,0,1,1,0,02,7,12780
3320,3320,0,1,1,0,02,7,12781
3321,3321,0,1,1,0,00,7,12782
3322,3322,0,1,1,0,02,7,12783
3323,3323,0,1,1,0,00,7,12784
3324,3324,0,1,1,0,02,7,12785
3325,3325,0,1,1,0,00,7,12786
3326,3326,0,1,1,0,01,7,12787
3327,3327,0,1,1,0,00,7,12788
3328,3328,0,1,1,0,02,7,12789
3329,3329,0,1,1,0,02,7,12790
3330,3330,0,1,1,0,02,7,12791
3331,3331,0,1,1,0,02,7,12792
3332,3332,0,1,1,0,02,7,12793
3333,3333,0,1,1,0,00,7,12794
3334,3334,0,1,1,0,02,7,12795
3335,3335,0,1,1,0,00,7,12796
3336,3336,0,1,1,0,00,7,12797
3337,3337,0,1,1,0,01,7,12798
3338,3338,0,1,1,1,00,7,12799
3339,3339,0,1,1,1,02,7,12800
3340,3340,0,1,1,1,00,7,12801
3341,3341,0,1,1,1,02,7,12802
3342,3342,0,1,1,1,00,7,12803
3343,3343,0,1,1,1,02,7,12804
3344,3344,0,1,1,1,00,7,12805
3345,3345,0,1,1,1,02,7,12806
3346,3346,0,1,1,1,00,7,12807
3347,3347,0,1,1,1,02,7,12808
3348,3348,0,1,1,1,02,7,12809
3349,3349,0,1,1,1,02,7,12810
3350,3350,0,1,1,1,02,7,12811
3351,3351,0,1,1,1,02,7,12812
3352,3352,0,1,1,1,02,7,12813
3353,3353,0,1,1,1,01,7,12814
3354,3354,0,1,1,1,02,7,12815
3355,3355,0,1,1,1,02,7,12816
3356,3356,0,1,1,1,02,7,12817
3357,3357,0,1,1,1,02,7,12818
3358,3358,0,1,1,1,02,7,12819
3359,3359,0,1,1,1,01,7,12820
3360,3360,0,1,1,1,02,7,12821
3361,3361,0,1,1,1,02,7,12822
3362,3362,0,1,1,1,00,7,12823
3363,3363,0,1,1,1,02,7,12824
3364,3364,0,1,1,1,02,7,12825
3365,3365,0,1,1,1,02,7,12826
3366,3366,0,1,1,1,02,7,12827
3367,3367,0,1,1,1,02,7,12828
3368,3368,0,1,1,1,02,7,12829
3369,3369,0,1,1,1,02,7,12830
3370,3370,0,1,1,1,00,7,12831
3371,3371,0,1,1,1,01,7,12832
3372,3372,0,1,1,1,00,7,12833
3373,3373,0,1,1,1,02,7,12834
3374,3374,0,1,1,1,02,7,12835
3375,3375,0,1,1,1,02,7,12836
3376,3376,0,1,1,1,02,7,12837
3377,3377,0,1,1,1,02,7,12838
3378,3378,0,1,1,1,02,7,12839
3379,3379,0,1,1,1,02,7,12840
3380,3380,0,1,1,1,02,7,12841
3381,3381,0,1,1,1,02,7,12842
3382,3382,0,1,1,1,02,7,12843
3383,3383,0,1,1,1,02,7,12841
3384,3384,0,1,1,1,00,7,12845
3385,3385,0,1,1,0,02,7,12845
3386,3386,0,1,1,1,00,7,12846
3387,3387,0,1,1,0,02,7,12847
3388,3388,0,1,1,0,00,7,12848
3389,3389,0,1,1,0,02,7,12849
3390,3390,0,1,1,0,00,7,12850
3391,3391,0,1,1,0,02,7,12851
3392,3392,0,1,1,0,00,7,12852
3393,3393,0,1,1,0,02,7,12853
3394,3394,0,1,1,0,02,7,12854
3395,3395,0,1,1,0,02,7,12855
3396,3396,0,1,1,0,02,7,12856
3397,3397,0,1,1,0,02,7,12857
3398,3398,0,1,1,0,00,7,12858
3399,3399,0,1,1,0,02,7,12859
3400,3400,0,1,1,0,00,7,12860
3401,3401,0,1,1,0,02,7,12861
3402,3402,0,1,1,0,00,7,12862
3403,3403,0,1,1,0,02,7,12863
3404,3404,0,1,1,0,00,7,12864
3405,3405,0,1,1,0,02,7,12865
3406,3406,0,1,1,0,00,7,12866
3407,3407,0,1,1,0,02,7,12867
3408,3408,0,1,1,0,00,7,12868
3409,3409,0,1,1,0,02,7,12869
3410,3410,0,1,1,0,02,7,12870
3411,3411,0,1,1,0,02,7,12871
3412,3412,0,1,1,0,00,7,12872
3413,3413,0,1,1,0,02,7,12873
3414,3414,0,1,1,0,00,7,12874
3415,3415,0,1,1,0,02,7,12875
3416,3416,0,1,1,0,00,7,12876
3417,3417,0,1,1,0,02,7,12877
3418,3418,0,1,1,0,00,7,12878
3419,3419,0,1,1,0,02,7,12879
3420,3420,0,1,1,0,00,7,12880
3421,3421,0,1,1,0,02,7,12881
3422,3422,0,1,1,0,00,7,12882
3423,3423,0,1,1,0,02,7,12883
3424,3424,0,1,1,0,02,7,12884
3425,3425,0,1,1,0,02,7,12885
3426,3426,0,1,1,0,02,7,12886
3427,3427,0,1,1,0,02,7,12887
3428,3428,0,1,1,0,00,7,12888
3429,3429,0,1,1,0,02,7,12889
3430,3430,0,1,1,0,00,7,12890
3431,3431,0,1,1,0,02,7,12891
3432,3432,0,1,1,0,00,7,12892
3433,3433,0,1,1,0,00,7,12893
3434,3434,0,1,1,0,00,7,12894
3435,3435,0,1,1,0,00,7,12895
3436,3436,0,1,1,0,02,7,12896
3437,3437,0,1,1,1,02,7,12897
3438,3438,0,1,1,1,02,7,12898
3439,3439,0,1,1,1,00,7,12899
3440,3440,0,1,1,1,02,7,12900
3441,3441,0,1,1,1,02,7,12901
3442,3442,0,1,1,1,02,7,12902
3443,3443,0,1,1,1,00,7,12903
3444,3444,0,1,1,1,02,7,12904
3445,3445,0,1,1,1,00,7,12905
3446,3446,0,1,1,1,02,7,12906
3447,3447,0,1,1,1,00,7,12907
3448,3448,0,1,1,1,02,7,12908
3449,3449,0,1,1,1,00,7,12909
3450,3450,0,1,1,1,02,7,12910
3451,3451,0,1,1,1,00,7,12911
3452,3452,0,1,1,1,02,7,12912
3453,3453,0,1,1,1,02,7,12913
3454,3454,0,1,1,1,02,7,12914
3455,3455,0,1,1,1,00,7,12915
3456,3456,0,1,1,1,02,7,12916
3457,3457,0,1,1,1,00,7,12917
3458,3458,0,1,1,1,02,7,12918
3459,3459,0,1,1,1,00,7,12919
3460,3460,0,1,1,1,02,7,12920
3461,3461,0,1,1,1,00,7,12921
3462,3462,0,1,1,1,00,7,12922
3463,3463,0,1,1,1,00,7,12923
3464,3464,0,1,1,1,02,7,12924
3465,3465,0,1,1,1,00,7,12925
3466,3466,0,1,1,1,00,7,12926
3467,3467,0,1,1,1,00,7,12927
3468,3468,0,1,1,1,00,7,12928
3469,3469,0,1,1,1,00,7,12929
3470,3470,0,1,1,1,02,7,12930
3471,3471,0,1,1,1,00,7,12931
3472,3472,0,1,1,1,02,7,12932
3473,3473,0,1,1,1,00,7,12933
3474,3474,0,1,1,1,00,7,12934
3475,3475,0,1,1,1,00,7,12935
3476,3476,0,1,1,1,02,7,12936
3477,3477,0,1,1,1,00,7,12937
3478,3478,0,1,1,1,00,7,12938
3479,3479,0,1,1,1,00,7,12939
3480,3480,0,1,1,1,02,7,12936
3481,3481,0,1,1,1,00,7,12941
3482,3482,0,1,1,1,02,7,12941
3483,3483,0,1,1,1,00,7,12942
3484,3484,0,1,1,0,02,7,12943
3485,3485,0,1,1,0,00,7,12944
3486,3486,0,1,1,0,02,7,12945
3487,3487,0,1,1,0,00,7,12946
3488,3488,0,1,1,0,02,7,12947
3489,3489,0,1,1,0,00,7,12948
3490,3490,0,1,1,0,02,7,12949
3491,3491,0,1,1,0,00,7,12950
3492,3492,0,1,1,0,02,7,12951
3493,3493,0,1,1,0,00,7,12952
3494,3494,0,1,1,0,02,7,12953
3495,3495,0,1,1,0,00,7,12954
3496,3496,0,1,1,0,02,7,12955
3497,3497,0,1,1,0,00,7,12956
3498,3498,0,1,1,0,02,7,12957
3499,3499,0,1,1,0,00,7,12958
3500,3500,0,1,1,0,02,7,12959
3501,3501,0,1,1,0,00,7,12960
3502,3502,0,1,1,0,02,7,12961
3503,3503,0,1,1,0,00,7,12962
3504,3504,0,1,1,0,02,7,12963
3505,3505,0,1,1,0,00,7,12964
3506,3506,0,1,1,0,02,7,12965
3507,3507,0,1,1,0,00,7,12966
3508,3508,0,1,1,0,02,7,12967
3509,3509,0,1,1,0,00,7,12968
3510,3510,0,1,1,0,00,7,12969
3511,3511,0,1,1,0,00,7,12970
3512,3512,0,1,1,0,02,7,12971
3513,3513,0,1,1,0,00,7,12972
3514,3514,0,1,1,0,02,7,12973
3515,3515,0,1,1,0,00,7,12974
3516,3516,0,1,1,0,02,7,12975
3517,3517,0,1,1,0,00,7,12976
3518,3518,0,1,1,0,02,7,12977
3519,3519,0,1,1,0,00,7,12978
3520,3520,0,1,1,0,02,7,12979
3521,3521,0,1,1,0,00,7,12980
3522,3522,0,1,1,0,02,7,12981
3523,3523,0,1,1,0,00,7,12982
3524,3524,0,1,1,0,02,7,12983
3525,3525,0,1,1,0,00,7,12984
3526,3526,0,1,1,0,00,7,12985
3527,3527,0,1,1,0,00,7,12986
3528,3528,0,1,1,0,00,7,12987
3529,3529,0,1,1,0,00,7,12988
3530,3530,0,1,1,0,00,7,12989
3531,3531,0,1,1,0,00,7,12990
3532,3532,0,1,1,0,00,7,12991
3533,3533,0,1,1,0,00,7,12992
3534,3534,0,1,1,0,00,7,12993
3535,3535,0,1,1,0,00,7,12994
3536,3536,0,1,1,1,00,7,12995
3537,3537,0,1,1,1,02,7,12996
3538,3538,0,1,1,1,00,7,12997
3539,3539,0,1,1,1,02,7,12998
3540,3540,0,1,1,1,00,7,12999
3541,3541,0,1,1,1,02,7,13000
3542,3542,0,1,1,1,00,7,13001
3543,3543,0,1,1,1,02,7,13002
3544,3544,0,1,1,1,00,7,13003
3545,3545,0,1,1,1,00,7,13004
3546,3546,0,1,1,1,00,7,13005
3547,3547,0,1,1,1,00,7,13006
3548,3548,0,1,1,1,00,7,13007
3549,3549,0,1,1,1,02,7,13008
3550,3550,0,1,1,1,00,7,13009
3551,3551,0,1,1,1,00,7,13010
3552,3552,0,1,1,1,00,7,13011
3553,3553,0,1,1,1,00,7,13012
3554,3554,0,1,1,1,00,7,13013
3555,3555,0,1,1,1,02,7,13014
3556,3556,0,1,1,1,00,7,13015
3557,3557,0,1,1,1,02,7,13016
3558,3558,0,1,1,1,00,7,13017
3559,3559,0,1,1,1,02,7,13018
3560,3560,0,1,1,1,00,7,13019
3561,3561,0,1,1,1,02,7,13020
3562,3562,0,1,1,1,00,7,13021
3563,3563,0,1,1,1,02,7,13022
3564,3564,0,1,1,1,00,7,13023
3565,3565,0,1,1,1,02,7,13024
3566,3566,0,1,1,1,00,7,13025
3567,3567,0,1,1,1,02,7,13026
3568,3568,0,1,1,1,00,7,13027
3569,3569,0,1,1,1,02,7,13028
3570,3570,0,1,1,1,00,7,13029
3571,3571,0,1,1,1,02,7,13030
3572,3572,0,1,1,1,00,7,13031
3573,3573,0,1,1,1,02,7,13032
3574,3574,0,1,1,1,00,7,13033
3575,3575,0,1,1,1,02,7,13034
3576,3576,0,1,1,1,00,7,13035
3577,3577,0,1,1,1,02,7,13036
3578,3578,0,1,1,1,02,7,13037
3579,3579,0,1,1,1,02,7,13038
3580,3580,0,1,1,1,00,7,13039
3581,3581,0,1,1,1,02,7,13040
3582,3582,0,1,1,1,02,7,13041
3583,3583,0,1,1,1,02,7,13042
3584,3584,0,1,1,1,00,7,13043
3585,3585,0,1,1,1,02,7,13041
3586,3586,0,1,1,1,00,7,13045
3587,3587,0,1,1,0,02,7,13045
3588,3588,0,1,1,1,00,7,13046
3589,3589,0,1,1,0,00,7,13047
3590,3590,0,1,1,0,00,7,13048
3591,3591,0,1,1,0,02,7,13049
3592,3592,0,1,1,0,00,7,13050
3593,3593,0,1,1,0,02,7,13051
3594,3594,0,1,1,0,00,7,13052
3595,3595,0,1,1,0,02,7,13053
3596,3596,0,1,1,0,00,7,13054
3597,3597,0,1,1,0,02,7,13055
3598,3598,0,1,1,0,00,7,13056
3599,3599,0,1,1,0,02,7,13057
3600,3600,0,1,1,0,00,7,13058
3601,3601,0,1,1,0,00,7,13059
3602,3602,0,1,1,0,00,7,13060
3603,3603,0,1,1,0,02,7,13061
3604,3604,0,1,1,0,00,7,13062
3605,3605,0,1,1,0,02,7,13063
3606,3606,0,1,1,0,00,7,13064
3607,3607,0,1,1,0,02,7,13065
3608,3608,0,1,1,0,00,7,13066
3609,3609,0,1,1,0,02,7,13067
3610,3610,0,1,1,0,00,7,13068
3611,3611,0,1,1,0,02,7,13069
3612,3612,0,1,1,0,00,7,13070
3613,3613,0,1,1,0,00,7,13071
3614,3614,0,1,1,0,00,7,13072
3615,3615,0,1,1,0,00,7,13073
3616,3616,0,1,1,0,00,7,13074
3617,3617,0,1,1,0,02,7,13075
3618,3618,0,1,1,0,00,7,13076
3619,3619,0,1,1,0,02,7,13077
3620,3620,0,1,1,0,02,7,13078
3621,3621,0,1,1,0,02,7,13079
3622,3622,0,1,1,0,02,7,13080
3623,3623,0,1,1,0,02,7,13081
3624,3624,0,1,1,0,00,7,13082
3625,3625,0,1,1,0,00,7,13083
3626,3626,0,1,1,0,00,7,13084
3627,3627,0,1,1,0,00,7,13085
3628,3628,0,1,1,0,00,7,13086
3629,3629,0,1,1,0,02,7,13087
3630,3630,0,1,1,0,00,7,13088
3631,3631,0,1,1,0,02,7,13089
3632,3632,0,1,1,0,02,7,13090
3633,3633,0,1,1,0,02,7,13091
3634,3634,0,1,1,0,02,7,13092
3635,3635,0,1,1,0,02,7,13093
3636,3636,0,1,1,0,02,7,13094
3637,3637,0,1,1,0,00,7,13095
3638,3638,0,1,1,0,02,7,13096
3639,3639,0,1,1,1,02,7,13097
3640,3640,0,1,1,1,02,7,13098
3641,3641,0,1,1,1,00,7,13099
3642,3642,0,1,1,1,02,7,13100
3643,3643,0,1,1,1,00,7,13101
3644,3644,0,1,1,1,02,7,13102
3645,3645,0,1,1,1,00,7,13103
3646,3646,0,1,1,1,01,7,13104
3647,3647,0,1,1,1,00,7,13105
3648,3648,0,1,1,1,02,7,13106
3649,3649,0,1,1,1,00,7,13107
3650,3650,0,1,1,1,02,7,13108
3651,3651,0,1,1,1,00,7,13109
3652,3652,0,1,1,1,01,7,13110
3653,3653,0,1,1,1,02,7,13111
3654,3654,0,1,1,1,01,7,13112
3655,3655,0,1,1,1,02,7,13113
3656,3656,0,1,1,1,01,7,13114
3657,3657,0,1,1,1,02,7,13115
3658,3658,0,1,1,1,01,7,13116
3659,3659,0,1,1,1,02,7,13117
3660,3660,0,1,1,1,01,7,13118
3661,3661,0,1,1,1,02,7,13119
3662,3662,0,1,1,1,01,7,13120
3663,3663,0,1,1,1,00,7,13121
3664,3664,0,1,1,1,01,7,13122
3665,3665,0,1,1,1,02,7,13123
3666,3666,0,1,1,1,01,7,13124
3667,3667,0,1,1,1,02,7,13125
3668,3668,0,1,1,1,01,7,13126
3669,3669,0,1,1,1,02,7,13127
3670,3670,0,1,1,1,01,7,13128
3671,3671,0,1,1,1,02,7,13129
3672,3672,0,1,1,1,01,7,13130
3673,3673,0,1,1,1,02,7,13131
3674,3674,0,1,1,1,01,7,13132
3675,3675,0,1,1,1,02,7,13133
3676,3676,0,1,1,1,01,7,13134
3677,3677,0,1,1,1,02,7,13135
3678,3678,0,1,1,1,01,7,13136
3679,3679,0,1,1,1,00,7,13137
3680,3680,0,1,1,1,01,7,13138
3681,3681,0,1,1,1,02,7,13139
3682,3682,0,1,1,1,01,7,13140
3683,3683,0,1,1,1,02,7,13141
3684,3684,0,1,1,1,03,7,13141
3685,3685,0,1,1,1,02,7,13143
3686,3686,0,1,1,0,01,7,13143
3687,3687,0,1,1,0,02,7,13144
3688,3688,0,1,1,0,01,7,13145
3689,3689,0,1,1,0,02,7,13146
3690,3690,0,1,1,0,01,7,13147
3691,3691,0,1,1,0,02,7,13148
3692,3692,0,1,1,0,01,7,13149
3693,3693,0,1,1,0,02,7,13150
3694,3694,0,1,1,0,01,7,13151
3695,3695,0,1,1,0,00,7,13152
3696,3696,0,1,1,0,01,7,13153
3697,3697,0,1,1,0,02,7,13154
3698,3698,0,1,1,0,01,7,13155
3699,3699,0,1,1,0,02,7,13156
3700,3700,0,1,1,0,01,7,13157
3701,3701,0,1,1,0,02,7,13158
3702,3702,0,1,1,0,01,7,13159
3703,3703,0,1,1,0,02,7,13160
3704,3704,0,1,1,0,01,7,13161
3705,3705,0,1,1,0,00,7,13162
3706,3706,0,1,1,0,03,7,13163
3707,3707,0,1,1,0,02,7,13164
3708,3708,0,1,1,0,03,7,13165
3709,3709,0,1,1,0,02,7,13166
3710,3710,0,1,1,0,01,7,13167
3711,3711,0,1,1,0,02,7,13168
3712,3712,0,1,1,0,01,7,13169
3713,3713,0,1,1,0,02,7,13170
3714,3714,0,1,1,0,01,7,13171
3715,3715,0,1,1,0,02,7,13172
3716,3716,0,1,1,0,03,7,13173
3717,3717,0,1,1,0,02,7,13174
3718,3718,0,1,1,0,03,7,13175
3719,3719,0,1,1,0,02,7,13176
3720,3720,0,1,1,0,01,7,13177
3721,3721,0,1,1,0,02,7,13178
3722,3722,0,1,1,0,03,7,13179
3723,3723,0,1,1,0,02,7,13180
3724,3724,0,1,1,0,03,7,13181
3725,3725,0,1,1,0,02,7,13182
3726,3726,0,1,1,0,01,7,13183
3727,3727,0,1,1,0,02,7,13184
3728,3728,0,1,1,0,01,7,13185
3729,3729,0,1,1,0,02,7,13186
3730,3730,0,1,1,0,01,7,13187
3731,3731,0,1,1,0,02,7,13188
3732,3732,0,1,1,0,01,7,13189
3733,3733,0,1,1,0,03,7,13190
3734,3734,0,1,1,0,01,7,13191
3735,3735,0,1,1,0,03,7,13192
3736,3736,0,1,1,0,03,7,13193
3737,3737,0,1,1,0,03,7,13194
3738,3738,0,1,1,1,03,7,13195
3739,3739,0,1,1,0,03,7,13196
3740,3740,0,1,1,1,03,7,13197
3741,3741,0,1,1,1,03,7,13198
3742,3742,0,1,1,1,03,7,13199
3743,3743,0,1,1,1,01,7,13200
3744,3744,0,1,1,1,03,7,13201
3745,3745,0,1,1,1,01,7,13202
3746,3746,0,1,1,1,03,7,13203
3747,3747,0,1,1,1,01,7,13204
3748,3748,0,1,1,1,02,7,13205
3749,3749,0,1,1,1,01,7,13206
3750,3750,0,1,1,1,02,7,13207
3751,3751,0,1,1,1,03,7,13208
3752,3752,0,1,1,1,02,7,13209
3753,3753,0,1,1,1,03,7,13210
3754,3754,0,1,1,1,02,7,13211
3755,3755,0,1,1,1,03,7,13212
3756,3756,0,1,1,1,02,7,13213
3757,3757,0,1,1,1,03,7,13214
3758,3758,0,1,1,1,02,7,13215
3759,3759,0,1,1,1,03,7,13216
3760,3760,0,1,1,1,02,7,13217
3761,3761,0,1,1,1,03,7,13218
3762,3762,0,1,1,1,02,7,13219
3763,3763,0,1,1,1,01,7,13220
3764,3764,0,1,1,1,02,7,13221
3765,3765,0,1,1,1,03,7,13222
3766,3766,0,1,1,1,02,7,13223
3767,3767,0,1,1,1,08,7,13224
3768,3768,0,1,1,1,01,7,13225
3769,3769,0,1,1,1,08,7,13226
3770,3770,0,1,1,1,02,7,13227
3771,3771,0,1,1,1,08,7,13228
3772,3772,0,1,1,1,01,7,13229
3773,3773,0,1,1,1,08,7,13230
3774,3774,0,1,1,1,01,7,13231
3775,3775,0,1,1,1,08,7,13232
3776,3776,0,1,1,1,01,7,13233
3777,3777,0,1,1,1,08,7,13234
3778,3778,0,1,1,1,01,7,13235
3779,3779,0,1,1,1,0a,7,13236
3780,3780,0,1,1,1,01,7,13237
3781,3781,0,1,1,1,0a,7,13238
3782,3782,0,1,1,1,01,7,13239
3783,3783,0,1,1,1,0a,7,13240
3784,3784,0,1,1,1,02,7,13241
3785,3785,0,1,1,1,09,7,13242
3786,3786,0,1,1,1,01,7,13243
3787,3787,0,1,1,1,0a,7,13243
3788,3788,0,1,1,1,01,7,13244
3789,3789,0,1,1,0,0a,7,13245
3790,3790,0,1,1,0,01,7,13246
3791,3791,0,1,1,0,0a,7,13247
3792,3792,0,1,1,0,01,7,13248
3793,3793,0,1,1,0,0b,7,13249
3794,3794,0,1,1,0,03,7,13250
3795,3795,0,1,1,0,0b,7,13251
3796,3796,0,1,1,0,03,7,13252
3797,3797,0,1,1,0,0b,7,13253
3798,3798,0,1,1,0,08,7,13254
3799,3799,0,1,1,0,0c,7,13255
3800,3800,0,1,1,0,08,7,13256
3801,3801,0,1,1,0,05,7,13257
3802,3802,0,1,1,0,08,7,13258
3803,3803,0,1,1,0,05,7,13259
3804,3804,0,1,1,0,08,7,13260
3805,3805,0,1,1,0,07,7,13261
3806,3806,0,1,1,0,09,7,13262
3807,3807,0,1,1,0,0c,7,13263
3808,3808,0,1,1,0,0a,7,13264
3809,3809,0,1,1,0,07,7,13265
3810,3810,0,1,1,0,09,7,13266
3811,3811,0,1,1,0,0e,7,13267
3812,3812,0,1,1,0,09,7,13268
3813,3813,0,1,1,0,0f,7,13269
3814,3814,0,1,1,0,09,7,13270
3815,3815,0,1,1,0,0d,7,13271
3816,3816,0,1,1,0,09,7,13272
3817,3817,0,1,1,0,0f,7,13273
3818,3818,0,1,1,0,0f,7,13274
3819,3819,0,1,1,0,21,7,13275
3820,3820,0,1,1,0,09,7,13276
3821,3821,0,1,1,0,21,7,13277
3822,3822,0,1,1,0,05,7,13278
3823,3823,0,1,1,0,28,7,13279
3824,3824,0,1,1,0,05,7,13280
3825,3825,0,1,1,0,28,7,13281
3826,3826,0,1,1,0,04,7,13282
3827,3827,0,1,1,0,28,7,13283
3828,3828,0,1,1,0,0d,7,13284
3829,3829,0,1,1,0,28,7,13285
3830,3830,0,1,1,0,05,7,13286
3831,3831,0,1,1,0,29,7,13287
3832,3832,0,1,1,0,05,7,13288
3833,3833,0,1,1,0,29,7,13289
3834,3834,0,1,1,0,05,7,13290
3835,3835,0,1,1,0,2b,7,13291
3836,3836,0,1,1,0,0f,7,13292
3837,3837,0,1,1,0,2c,7,13293
3838,3838,0,1,1,0,0c,7,13294
3839,3839,0,1,1,1,2c,7,13295
3840,3840,0,1,1,1,2f,7,13296
3841,3841,0,1,1,1,2e,7,13297
3842,3842,0,1,1,1,06,7,13298
3843,3843,0,1,1,1,2f,7,13299
3844,3844,0,1,1,1,2f,7,13300
3845,3845,0,1,1,1,0f,7,13301
3846,3846,0,1,1,1,07,7,13302
3847,3847,0,1,1,1,2f,7,13303
3848,3848,0,1,1,1,0c,7,13304
3849,3849,0,1,1,1,0f,7,13305
3850,3850,0,1,1,1,2d,7,13306
3851,3851,0,1,1,1,0e,7,13307
3852,3852,0,1,1,1,27,7,13308
3853,3853,0,1,1,1,0f,7,13309
3854,3854,0,1,1,1,10,7,13310
3855,3855,0,1,1,1,0f,7,13311
3856,3856,0,1,1,1,2d,7,13312
3857,3857,0,1,1,1,0f,7,13313
3858,3858,0,1,1,1,2d,7,13314
3859,3859,0,1,1,1,22,7,13315
3860,3860,0,1,1,1,2f,7,13316
3861,3861,0,1,1,1,0f,7,13317
3862,3862,0,1,1,1,2f,7,13318
3863,3863,0,1,1,1,0d,7,13319
3864,3864,0,1,1,1,2f,7,13320
3865,3865,0,1,1,1,22,7,13321
3866,3866,0,1,1,1,10,7,13322
3867,3867,0,1,1,1,22,7,13323
3868,3868,0,1,1,1,12,7,13324
3869,3869,0,1,1,1,0f,7,13325
3870,3870,0,1,1,1,11,7,13326
3871,3871,0,1,1,1,20,7,13327
3872,3872,0,1,1,1,13,7,13328
3873,3873,0,1,1,1,20,7,13329
3874,3874,0,1,1,1,10,7,13330
3875,3875,0,1,1,1,22,7,13331
3876,3876,0,1,1,1,10,7,13332
3877,3877,0,1,1,1,20,7,13333
3878,3878,0,1,1,1,12,7,13334
3879,3879,0,1,1,1,0d,7,13335
3880,3880,0,1,1,1,12,7,13336
3881,3881,0,1,1,1,20,7,13337
3882,3882,0,1,1,1,12,7,13338
3883,3883,0,1,1,1,22,7,13339
3884,3884,0,1,1,1,12,7,13340
3885,3885,0,1,1,0,0d,7,13340
3886,3886,0,1,1,1,10,7,13342
3887,3887,0,1,1,0,0d,7,13342
3888,3888,0,1,1,0,2f,7,13343
3889,3889,0,1,1,1,0d,7,13344
3890,3890,0,1,1,0,2e,7,13345
3891,3891,0,1,1,0,0d,7,13346
3892,3892,0,1,1,0,2c,7,13347
3893,3893,0,1,1,0,0c,7,13348
3894,3894,0,1,1,0,25,7,13349
3895,3895,0,1,1,0,0e,7,13350
3896,3896,0,1,1,0,2c,7,13351
3897,3897,0,1,1,0,0e,7,13352
3898,3898,0,1,1,0,27,7,13353
3899,3899,0,1,1,0,2c,7,13354
3900,3900,0,1,1,0,26,7,13355
3901,3901,0,1,1,0,0c,7,13356
3902,3902,0,1,1,0,26,7,13357
3903,3903,0,1,1,0,0c,7,13358
3904,3904,0,1,1,0,25,7,13359
3905,3905,0,1,1,0,07,7,13360
3906,3906,0,1,1,0,24,7,13361
3907,3907,0,1,1,0,07,7,13362
3908,3908,0,1,1,0,26,7,13363
3909,3909,0,1,1,0,07,7,13364
3910,3910,0,1,1,0,2b,7,13365
3911,3911,0,1,1,0,05,7,13366
3912,3912,0,1,1,0,29,7,13367
3913,3913,0,1,1,0,06,7,13368
3914,3914,0,1,1,0,2a,7,13369
3915,3915,0,1,1,0,05,7,13370
3916,3916,0,1,1,0,29,7,13371
3917,3917,0,1,1,0,06,7,13372
3918,3918,0,1,1,0,2a,7,13373
3919,3919,0,1,1,0,06,7,13374
3920,3920,0,1,1,0,2a,7,13375
3921,3921,0,1,1,0,06,7,13376
3922,3922,0,1,1,0,26,7,13377
3923,3923,0,1,1,0,05,7,13378
3924,3924,0,1,1,0,29,7,13379
3925,3925,0,1,1,0,05,7,13380
3926,3926,0,1,1,0,29,7,13381
3927,3927,0,1,1,0,09,7,13382
3928,3928,0,1,1,0,2b,7,13383
3929,3929,0,1,1,0,0b,7,13384
3930,3930,0,1,1,0,2a,7,13385
3931,3931,0,1,1,0,0e,7,13386
3932,3932,0,1,1,0,28,7,13387
3933,3933,0,1,1,0,08,7,13388
3934,3934,0,1,1,0,29,7,13389
3935,3935,0,1,1,0,0d,7,13390
3936,3936,0,1,1,0,28,7,13391
3937,3937,0,1,1,0,08,7,13392
3938,3938,0,1,1,0,23,7,13393
3939,3939,0,1,1,1,07,7,13394
3940,3940,0,1,1,0,28,7,13395
3941,3941,0,1,1,0,04,7,13396
3942,3942,0,1,1,0,28,7,13397
3943,3943,0,1,1,1,05,7,13398
3944,3944,0,1,1,1,20,7,13399
3945,3945,0,1,1,1,09,7,13400
3946,3946,0,1,1,1,2b,7,13401
3947,3947,0,1,1,1,0e,7,13402
3948,3948,0,1,1,1,00,7,13403
3949,3949,0,1,1,1,09,7,13404
3950,3950,0,1,1,1,2b,7,13405
3951,3951,0,1,1,1,09,7,13406
3952,3952,0,1,1,1,00,7,13407
3953,3953,0,1,1,1,29,7,13408
3954,3954,0,1,1,1,0b,7,13409
3955,3955,0,1,1,1,29,7,13410
3956,3956,0,1,1,1,06,7,13411
3957,3957,0,1,1,1,2b,7,13412
3958,3958,0,1,1,1,06,7,13413
3959,3959,0,1,1,1,2b,7,13414
3960,3960,0,1,1,1,04,7,13415
3961,3961,0,1,1,1,24,7,13416
3962,3962,0,1,1,1,0b,7,13417
3963,3963,0,1,1,1,2b,7,13418
3964,3964,0,1,1,1,04,7,13419
3965,3965,0,1,1,1,2b,7,13420
3966,3966,0,1,1,1,04,7,13421
3967,3967,0,1,1,1,2b,7,13422
